timestamp,user,app,src_ip,dest_host,user_agent,auth_method,outcome,fail_reason,src_region,label,attack_type
2026-01-31T17:25:59Z,user047,vpn,172.29.160.30,auth-gw2,curl/8.4.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-01-19T15:34:59Z,user066,hr_portal,10.117.212.218,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-31T09:47:11Z,user046,wiki,10.51.74.36,auth-gw1,curl/8.4.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-21T07:20:46Z,user117,vpn,10.56.217.167,auth-gw1,python-requests/2.31.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-01-29T14:19:14Z,user116,vpn,172.27.16.22,auth-gw1,curl/8.4.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-29T15:11:34Z,user055,vpn,192.168.83.130,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-01-19T17:54:29Z,user006,webmail,192.168.247.146,auth-gw1,python-requests/2.31.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-14T19:52:59Z,user088,webmail,192.168.211.148,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,FAILURE,BAD_PASSWORD,IN-DL,0,
2026-01-23T23:05:20Z,user018,crm,192.168.47.137,auth-gw1,curl/8.4.0,SSO_SAML,FAILURE,ACCOUNT_LOCKED,IN-MH,0,
2026-01-04T13:48:59Z,user099,wiki,192.168.80.84,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSH_KEY,FAILURE,BAD_PASSWORD,IN-KA,0,
2026-01-06T17:55:09Z,user040,vpn,172.31.234.97,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-01-10T11:10:38Z,admin03,git,143.218.215.34,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-15T23:30:10Z,user017,ssh,192.168.166.34,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-19T17:30:29Z,user100,git,10.160.29.2,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-04T00:55:10Z,user112,git,192.168.223.84,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-01-19T07:48:16Z,user080,webmail,192.168.168.205,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSH_KEY,SUCCESS,,IN-KA,0,
2026-01-19T13:10:21Z,user009,webmail,47.140.15.27,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-20T03:21:31Z,user112,webmail,192.168.174.31,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-01-23T06:28:34Z,user079,hr_portal,51.71.201.49,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-01-26T12:32:18Z,user095,wiki,192.168.82.95,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSH_KEY,SUCCESS,,IN-DL,0,
2026-01-16T07:07:36Z,user078,webmail,131.188.129.24,auth-gw2,python-requests/2.31.0,SSH_KEY,SUCCESS,,IN-KA,0,
2026-01-27T07:21:03Z,user009,git,192.168.210.189,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-01-17T15:49:28Z,user101,crm,192.168.204.165,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-01-06T05:06:02Z,user089,hr_portal,172.21.56.37,auth-gw1,python-requests/2.31.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-01-09T22:38:24Z,user021,vpn,192.168.137.148,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-27T19:29:11Z,user089,git,192.168.36.77,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSH_KEY,SUCCESS,,IN-DL,0,
2026-01-21T09:49:29Z,user060,vpn,172.25.159.156,auth-gw2,curl/8.4.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-01-29T04:42:24Z,user028,wiki,192.168.58.107,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,FAILURE,MFA_FAILED,IN-DL,0,
2026-01-09T22:52:58Z,admin02,hr_portal,192.168.56.70,auth-gw2,curl/8.4.0,SSH_KEY,FAILURE,MFA_FAILED,AU-NSW,0,
2026-01-29T22:05:13Z,user102,git,192.168.179.89,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-01-07T10:16:15Z,user098,webmail,171.167.196.40,auth-gw1,python-requests/2.31.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-06T15:29:30Z,user091,crm,10.19.191.12,auth-gw2,python-requests/2.31.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-03T10:49:33Z,admin05,git,131.235.197.164,auth-gw1,python-requests/2.31.0,PASSWORD,FAILURE,BAD_PASSWORD,IN-DL,0,
2026-01-10T02:19:52Z,user050,vpn,56.226.78.219,auth-gw1,python-requests/2.31.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-01-27T23:40:32Z,user073,webmail,172.16.238.162,auth-gw1,python-requests/2.31.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-20T19:21:11Z,user056,wiki,172.23.244.33,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSH_KEY,SUCCESS,,IN-DL,0,
2026-01-20T04:51:38Z,user055,hr_portal,10.104.67.117,auth-gw2,curl/8.4.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-01-17T18:19:10Z,user076,wiki,172.25.181.183,auth-gw1,curl/8.4.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-04T06:57:50Z,user045,wiki,10.108.134.157,auth-gw2,curl/8.4.0,SSH_KEY,SUCCESS,,IN-MH,0,
2026-01-20T04:40:31Z,user093,wiki,10.55.18.239,web-portal1,curl/8.4.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-11T00:24:17Z,user071,ssh,10.230.1.213,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSH_KEY,SUCCESS,,IN-MH,0,
2026-01-22T12:25:15Z,user036,hr_portal,25.101.120.82,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-01-01T12:27:04Z,user088,webmail,192.168.28.14,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-01-11T16:44:09Z,user075,git,117.0.32.243,auth-gw1,python-requests/2.31.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-11T11:19:48Z,admin03,vpn,192.168.254.70,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-01-29T00:43:01Z,user101,wiki,28.165.51.232,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,FAILURE,BAD_PASSWORD,IN-DL,0,
2026-01-10T16:57:55Z,user099,crm,192.168.112.19,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-01T18:01:09Z,user104,hr_portal,192.168.166.179,auth-gw1,curl/8.4.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-28T13:37:58Z,user006,vpn,172.19.25.248,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-13T17:54:12Z,user061,vpn,10.54.22.174,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-12T19:27:09Z,user093,ssh,172.24.4.35,auth-gw1,curl/8.4.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-12T03:06:02Z,user028,ssh,192.168.225.237,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-01-15T09:16:57Z,user119,ssh,141.210.252.87,auth-gw1,python-requests/2.31.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-01-30T07:28:52Z,user002,crm,10.240.238.67,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-23T21:03:19Z,user044,crm,192.168.111.100,auth-gw1,curl/8.4.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-01-05T21:12:26Z,user070,wiki,172.27.128.156,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-01-15T00:11:42Z,user061,git,10.116.239.29,auth-gw2,python-requests/2.31.0,SSH_KEY,FAILURE,BAD_PASSWORD,IN-KA,0,
2026-01-05T21:33:00Z,user116,wiki,28.25.220.81,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-27T01:34:45Z,user034,crm,10.16.168.49,web-portal1,curl/8.4.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-22T09:38:42Z,user095,crm,171.200.196.226,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-01-01T09:33:27Z,user086,vpn,172.28.126.93,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-01-09T03:40:47Z,user120,hr_portal,172.23.165.77,auth-gw1,python-requests/2.31.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-12T22:39:20Z,user038,crm,192.168.105.220,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-DL,0,
2026-01-15T01:11:02Z,user085,crm,192.168.42.14,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-01-11T15:47:55Z,user102,webmail,10.242.126.58,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSH_KEY,SUCCESS,,IN-DL,0,
2026-01-01T08:26:15Z,user083,ssh,39.144.224.102,auth-gw2,python-requests/2.31.0,SSH_KEY,SUCCESS,,IN-KA,0,
2026-01-24T09:53:33Z,user098,vpn,52.77.187.6,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-01-29T02:15:25Z,user004,git,10.0.196.104,auth-gw1,curl/8.4.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-12T18:01:17Z,user022,git,172.29.215.181,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-01-23T08:01:17Z,user104,crm,60.45.83.229,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-01-18T14:43:58Z,user038,webmail,10.86.218.41,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSH_KEY,SUCCESS,,IN-DL,0,
2026-01-18T18:59:58Z,user107,hr_portal,10.208.243.221,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-27T04:08:19Z,user069,wiki,10.238.106.77,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-01-22T15:54:56Z,user003,crm,10.36.241.248,auth-gw1,curl/8.4.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-27T02:01:30Z,user094,vpn,201.188.108.191,auth-gw2,curl/8.4.0,MFA_PUSH,FAILURE,MFA_FAILED,SG,1,MFA_FATIGUE
2026-01-07T19:11:35Z,user074,crm,182.229.226.125,auth-gw1,python-requests/2.31.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-23T01:31:46Z,user048,crm,172.18.193.137,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSH_KEY,SUCCESS,,IN-MH,0,
2026-01-31T18:00:22Z,admin01,crm,10.149.227.115,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,SG,0,
2026-01-27T06:09:55Z,admin08,crm,10.77.172.174,auth-gw2,curl/8.4.0,MFA_PUSH,SUCCESS,,SG,0,
2026-01-02T07:23:31Z,user005,git,192.168.122.24,auth-gw1,curl/8.4.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-01-10T23:33:49Z,user020,vpn,49.122.156.71,auth-gw1,curl/8.4.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-09T00:52:27Z,user051,webmail,121.98.245.200,web-portal1,python-requests/2.31.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-01-13T15:15:58Z,user007,hr_portal,172.26.33.254,auth-gw1,python-requests/2.31.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-18T19:05:24Z,user070,vpn,192.168.117.183,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-01-04T03:55:48Z,user010,git,10.71.33.149,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-09T05:13:03Z,user037,git,172.21.24.232,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSH_KEY,SUCCESS,,IN-MH,0,
2026-01-20T00:00:30Z,user016,crm,10.202.211.86,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-01-12T03:27:39Z,user053,webmail,192.168.80.116,auth-gw2,curl/8.4.0,SSH_KEY,SUCCESS,,IN-MH,0,
2026-01-07T02:25:06Z,user044,vpn,192.168.152.213,web-portal1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-01-05T05:38:01Z,user007,wiki,172.27.158.214,web-portal1,curl/8.4.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-02T02:49:44Z,user027,crm,10.246.158.32,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-08T15:46:36Z,user014,webmail,172.25.10.153,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-01-25T07:33:38Z,admin02,git,192.168.61.26,auth-gw1,curl/8.4.0,SSH_KEY,SUCCESS,,AU-NSW,0,
2026-01-19T17:30:50Z,user071,ssh,172.28.178.215,auth-gw1,curl/8.4.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-10T00:01:02Z,user006,vpn,172.17.138.162,auth-gw2,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-18T14:25:17Z,user097,git,10.254.189.59,auth-gw1,python-requests/2.31.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-19T15:57:12Z,user059,git,183.133.16.242,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-07T13:15:05Z,user082,vpn,122.121.112.246,auth-gw2,python-requests/2.31.0,MFA_PUSH,SUCCESS,,IN-KA,0,
2026-01-19T07:04:31Z,user041,git,172.28.112.94,auth-gw1,curl/8.4.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-20T18:15:37Z,user060,ssh,112.172.58.127,auth-gw2,curl/8.4.0,MFA_PUSH,SUCCESS,,IN-DL,0,
2026-01-13T15:07:53Z,user114,vpn,172.24.64.123,auth-gw1,curl/8.4.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-01-05T10:19:52Z,user113,wiki,10.209.76.3,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_PUSH,SUCCESS,,IN-MH,0,
2026-01-04T20:20:55Z,user055,vpn,61.224.222.59,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSH_KEY,SUCCESS,,IN-KA,0,
2026-01-19T03:36:15Z,user033,webmail,192.168.100.180,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-01-29T00:35:03Z,user052,ssh,10.165.201.195,auth-gw1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-KA,0,
2026-01-26T20:36:37Z,user069,git,17.235.72.51,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-11T19:17:22Z,user096,webmail,10.82.245.128,auth-gw2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSH_KEY,SUCCESS,,IN-MH,0,
2026-01-29T22:18:59Z,user075,wiki,60.158.213.29,web-portal1,curl/8.4.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-04T16:07:06Z,user010,git,10.195.118.18,auth-gw1,Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0,MFA_TOTP,SUCCESS,,IN-MH,0,
2026-01-27T00:58:52Z,user045,hr_portal,10.40.37.88,web-portal1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSH_KEY,SUCCESS,,IN-MH,0,
2026-01-20T15:03:39Z,user021,webmail,172.25.115.211,auth-gw1,python-requests/2.31.0,SSO_SAML,SUCCESS,,IN-MH,0,
2026-01-13T12:49:52Z,user004,webmail,10.210.168.24,web-portal1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0,SSO_SAML,SUCCESS,,IN-DL,0,
2026-01-29T05:09:14Z,user003,git,172.21.190.65,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSO_SAML,FAILURE,MFA_FAILED,IN-MH,0,
2026-01-24T21:26:35Z,user016,webmail,10.59.39.92,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-KA,0,
2026-01-31T01:39:46Z,user099,wiki,10.133.230.11,auth-gw2,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-KA,0,
2026-01-25T03:50:31Z,user022,webmail,10.235.17.252,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,SSH_KEY,SUCCESS,,IN-DL,0,
2026-01-14T16:16:24Z,admin03,hr_portal,192.168.9.55,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_TOTP,SUCCESS,,IN-DL,0,
2026-01-04T05:48:23Z,user081,crm,172.19.217.212,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-24T05:12:21Z,user074,wiki,172.19.155.128,auth-gw1,python-requests/2.31.0,PASSWORD,SUCCESS,,IN-MH,0,
2026-01-02T19:52:40Z,user061,ssh,172.22.35.201,auth-gw1,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) Safari/17.0,MFA_PUSH,SUCCESS,,IN-KA,0,
